SAMPLING EVENT IDENTIFIER,Diversidad_Grupo,Shannon_Index,PC1,Factor1,PC2,Factor2,PC3,Factor3
S189235927,Media_Q2_Q3,2.069202465820362,1.3302967699599162,-1.3182608892130656,-2.3155525935958363,-1.0373533691491768,0.4505766063909354,0.12618655877015575
S209082177,Baja_Q1,1.2083155399470822,-2.1204060920612204,-0.9234664232333748,-1.8148082987701644,0.5334854656234714,-0.1295477827074643,-1.0226602273525398
S188052456,Baja_Q1,0.9628063542108103,1.0625322681111817,-1.0034496620883024,-2.4853751089680993,-1.135087675829731,-0.10488926189711262,-0.5670456742158192
S209082179,Baja_Q1,0.9628063542108103,1.0625322681111817,-1.0034496620883024,-2.4853751089680993,-1.135087675829731,-0.10488926189711262,-0.5670456742158192
S186855136,Media_Q2_Q3,1.9306338483437724,-2.7192616900798456,-0.910391469230222,-1.3181307960901871,0.9059353535133262,0.18913260670277898,-0.7937045593849565
S188202358,Baja_Q1,1.2083155399470822,-2.1204060920612204,-0.9234664232333748,-1.8148082987701644,0.5334854656234714,-0.1295477827074643,-1.0226602273525398
S187436486,Baja_Q1,1.3819786564827,-2.2765615415427365,-0.9703514450790971,-1.0658354267021808,0.7419493331687191,-0.09832819386459932,-0.6064269815044441
S186854994,Baja_Q1,1.0608569471580214,2.7324020656778667,-0.44350470881376175,2.2266596832401837,-0.12070802707063907,2.374617099694848,3.0602099806267886
S188152471,Media_Q2_Q3,2.2055983590263932,-1.466696657569049,-1.1099195463603604,-1.5642653874030885,0.4260089617410735,0.47653194537117605,-0.3905304490940303
S185497892,Baja_Q1,1.038202660890014,-1.2465746408342693,-0.23406956059863518,-0.1253779988873324,0.5935637525979749,-0.035508928053279425,-0.23067008506010914
S186541117,Baja_Q1,1.339718043494599,-2.946506261160887,0.9354642362872089,1.5657295436069854,1.3924733425952343,-1.447702014299249,-0.9186860159706037
S195041571,Baja_Q1,1.242453324894,-1.2939737233454256,-0.917141374489429,-1.2669566658881237,0.24563212501269827,-0.3879818140040606,-0.5920140908691738
S189441582,Baja_Q1,-0.0,-3.5764569753518085,-0.7033362274059209,-0.8161962003128576,1.3689771638506403,0.3247109599902472,-0.7636195333937258
S194100754,Media_Q2_Q3,2.3662655432031956,-1.8530669161637843,-0.13112208752141716,1.205132763054687,1.2659838672494539,0.8680199918555725,0.7551091696981325
S194596043,Media_Q2_Q3,2.3662655432031956,-1.8530669161637843,-0.13112208752141716,1.205132763054687,1.2659838672494539,0.8680199918555725,0.7551091696981325
S200138525,Alta_Q3,2.7473350881956686,0.6682873665983724,0.8686241548800195,3.565399568434143,0.8285878039730098,1.5256735219547413,2.3288060679408282
S190601671,Alta_Q3,2.598608092094999,-2.9674326826025164,-0.32928974444385833,1.0603235847786574,1.6997127607247804,0.6018028087239888,0.39170715041414444
S196095434,Alta_Q3,2.598608092094999,-2.9674326826025164,-0.32928974444385833,1.0603235847786574,1.6997127607247804,0.6018028087239888,0.39170715041414444
S190598188,Media_Q2_Q3,2.2623502939294844,-3.800012993734799,-0.07977939793219296,1.5000817476019062,2.2291954339600384,0.5645356737115177,0.2947203427776756
S190557292,Alta_Q3,2.7473350881956686,0.6682873665983724,0.8686241548800195,3.565399568434143,0.8285878039730098,1.5256735219547413,2.3288060679408282
S195564707,Media_Q2_Q3,2.1930241889521818,-1.8530669161637843,-0.13112208752141716,1.205132763054687,1.2659838672494539,0.8680199918555725,0.7551091696981325
S191808257,Alta_Q3,2.7874797850023607,1.207309262505485,-0.27290952638155364,0.16990476706023347,-0.4775851454601367,0.3663866537768412,0.7478419384701894
S196095436,Media_Q2_Q3,2.2623502939294844,-3.800012993734799,-0.07977939793219296,1.5000817476019062,2.2291954339600384,0.5645356737115177,0.2947203427776756
S192184589,Media_Q2_Q3,2.353338539908008,-3.0045459208456946,0.03054654318519073,-0.05674375163003041,1.0736228487910005,-0.1846248228964474,-0.8394991182723521
S189967704,Alta_Q3,3.1846409024393836,-2.7944282839264583,-1.0781711124126196,-1.3323230424453045,0.9336850146598399,0.2451526035258164,-0.7101461706368377
S191485865,Media_Q2_Q3,2.5292649740067206,1.597155687405962,-1.0279069957977924,-1.785592305613725,-1.053244109157781,-0.08897330909876888,-0.030524309851308322
S190189588,Media_Q2_Q3,2.5292649740067206,1.597155687405962,-1.0279069957977924,-1.785592305613725,-1.053244109157781,-0.08897330909876888,-0.030524309851308322
S192777233,Media_Q2_Q3,2.2031705117445464,-2.04607215971889,-0.8666761136320136,-1.5244538439744668,0.5032847732064581,-0.26292151066963687,-0.9399043333209759
S191695805,Media_Q2_Q3,2.3064977970372076,-1.6235294864190142,-0.6045907413510091,-0.6544913588879291,0.49827886863255494,-0.2183574491258182,-0.416711346420925
S192557689,Media_Q2_Q3,2.087252488963287,1.2213089440722433,0.2758841756268332,-0.9455927263577039,-0.9515524886154649,-1.0476562675497894,-0.8206563770207049
S194342057,Media_Q2_Q3,2.113686932999487,-2.025956542625211,-1.0024290708037582,-1.511380397223409,0.5244406370332307,0.27547864418630363,-0.7455963089413127
S198642052,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S192801650,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S192780551,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S192737785,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S195251052,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S191468652,Media_Q2_Q3,2.3403171512480587,-1.671936879679953,0.08489341180458254,-0.5069425201364796,0.5299977877555558,-0.4322063177911801,-0.9853300128755897
S190089368,Media_Q2_Q3,2.036464555614412,-4.294362994319079,-0.7044381094126303,-0.17740277917757943,1.8441479863088965,0.20310825170509472,-0.606159902046776
S190893883,Alta_Q3,2.593358799168228,-1.5420503210078054,-0.5485474931516672,-0.6367842338164751,0.492452592556159,-0.5272895172659591,-0.5913916929937242
S190891180,Media_Q2_Q3,2.4479638528863505,-0.7409610803012872,-0.9085637205288452,-0.23314985953859937,0.3794116983435849,1.0508544527767931,0.8079814596561581
S199107969,Media_Q2_Q3,1.9564591293474014,0.5741646472782664,-0.9181587063171364,-0.7857393893859,-0.3428265804439412,0.9338512793114842,0.7730766789350654
S198618332,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S198788317,Media_Q2_Q3,1.8539401147043586,-1.046774362771853,0.45393432689546453,2.8196821640306298,1.24207686266863,0.45884901076923335,1.4387823375073518
S192723331,Media_Q2_Q3,2.31097274314292,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S192724999,Media_Q2_Q3,2.5262726928683237,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S198512087,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S190894345,Alta_Q3,2.593358799168228,-1.5420503210078054,-0.5485474931516672,-0.6367842338164751,0.492452592556159,-0.5272895172659591,-0.5913916929937242
S190882724,Media_Q2_Q3,2.1223481762456515,0.5741646472782664,-0.9181587063171364,-0.7857393893859,-0.3428265804439412,0.9338512793114842,0.7730766789350654
S190899249,Media_Q2_Q3,2.2828275189950427,-1.3035929660695218,-0.8907320122703969,-0.6937480333801266,0.5060274994387008,0.6652603677435031,0.2194506029349844
S198614226,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S193378075,Alta_Q3,2.7559606683004563,2.9122228201183495,0.4583643078121201,0.08184383958211405,-1.511327284020091,-0.6357622562930495,0.06017813983122528
S198641867,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S192738006,Media_Q2_Q3,2.0247975413343102,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S192716771,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S192738556,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S190874851,Media_Q2_Q3,2.407000870018116,0.5741646472782664,-0.9181587063171364,-0.7857393893859,-0.3428265804439412,0.9338512793114842,0.7730766789350654
S191541379,Media_Q2_Q3,2.3403171512480587,-1.671936879679953,0.08489341180458254,-0.5069425201364796,0.5299977877555558,-0.4322063177911801,-0.9853300128755897
S190553020,Alta_Q3,2.7279130915026215,0.5043504029228302,0.2718391576401313,0.2110358034780026,-0.4061137453858408,-0.3678037345858998,-0.01612413830537826
S192491437,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S192738493,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S192834943,Media_Q2_Q3,1.8946309082952784,-1.9438622004760886,-0.509282646504056,-0.20054017851744319,0.8829912362367509,0.5748749989364286,-0.037720539604172924
S196516525,Media_Q2_Q3,2.134670573197043,-0.8895209889086713,2.2296708267462426,3.204766268077664,0.9333443004827908,-0.7560188814030978,-0.13480082381610067
S198953233,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S191458523,Media_Q2_Q3,2.3403171512480587,-1.671936879679953,0.08489341180458254,-0.5069425201364796,0.5299977877555558,-0.4322063177911801,-0.9853300128755897
S191305545,Media_Q2_Q3,1.5355902105839616,1.3014213937542285,-1.1674659155298424,-1.466309035853173,-0.6849794163486776,1.1805190171924673,0.7654240028811771
S192874614,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S194080707,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S198932860,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S193018899,Media_Q2_Q3,2.3096325309380634,-1.0627238196466704,-0.023344425111336206,1.2936127010343914,0.9381283573638095,0.33079867498162346,0.8640687733401796
S198590317,Media_Q2_Q3,2.3461614488447147,-0.7409610803012872,-0.9085637205288452,-0.23314985953859937,0.3794116983435849,1.0508544527767931,0.8079814596561581
S192763010,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S201538019,Media_Q2_Q3,1.9269398378544278,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S198849821,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S189914801,Alta_Q3,2.6418238068633664,1.3048670922322396,-1.0365277482559159,-1.8494514816697414,-0.9801582632348573,0.38859162990990864,0.04032430119683514
S237159120,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S192493425,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S192491374,Media_Q2_Q3,2.524699501190679,2.5203571717108293,-0.42686929801295354,-0.8684411954898014,-1.2358936362084962,0.5512260225189998,0.47859544639036145
S190875046,Media_Q2_Q3,2.145191253753629,0.5741646472782664,-0.9181587063171364,-0.7857393893859,-0.3428265804439412,0.9338512793114842,0.7730766789350654
S193043265,Media_Q2_Q3,2.263789108845033,1.7706072490726934,0.236112968248305,-0.6256721043504789,-1.1824502568058013,-1.1524683416676986,-0.52923725471353
S196954743,Media_Q2_Q3,2.1972245773362196,-3.6993694907468813,0.11357139347491198,0.8559226293516836,1.6548379302748046,-0.052067695405123744,-0.6338262480359692
S192161959,Media_Q2_Q3,2.3203059209832575,-1.333976409213683,-0.008746056989368001,-0.8996496939767321,0.2079721196262079,-0.634188748058736,-1.2210449864379413
S189853422,Media_Q2_Q3,1.9074232994682594,-2.729542640840081,-1.0477551993719545,-1.5506899166340482,0.8087481624252402,0.0861648423710306,-0.9236791429601483
S189819597,Media_Q2_Q3,2.4153339854140974,-2.0996766565470164,-1.0545556211318758,-1.7257700887608496,0.5221332740446486,0.0491370936908219,-0.9224750962320079
S194899387,Alta_Q3,2.5732578282531353,2.0323008402439013,-0.07897323884788778,0.2612580007798944,-0.6284742262905014,0.5515610153964948,0.9666627281695518
S193164852,Baja_Q1,1.176533001033743,-1.526814649896843,-0.9877737745559325,-0.8495191993777012,0.39582111839959705,0.8519151351079887,-0.045581699066550505
S190387316,Alta_Q3,2.5732578282531353,2.0323008402439013,-0.07897323884788778,0.2612580007798944,-0.6284742262905014,0.5515610153964948,0.9666627281695518
S200145277,Alta_Q3,2.6913617688121207,1.984271630048096,0.035320988072728064,0.635110269424024,-0.7227214458151761,0.2622772210317457,1.0354547603767468
S193087982,Alta_Q3,2.6913617688121207,1.984271630048096,0.035320988072728064,0.635110269424024,-0.7227214458151761,0.2622772210317457,1.0354547603767468
S192402320,Baja_Q1,1.428846414710567,-3.079523519347569,-0.5704189791485006,-0.819130058764375,1.2033344911388104,0.07721558780026884,-0.8838596633664196
S273000011,Alta_Q3,2.6913617688121207,1.984271630048096,0.035320988072728064,0.635110269424024,-0.7227214458151761,0.2622772210317457,1.0354547603767468
S193019182,Media_Q2_Q3,2.1151489291753536,-1.7186561326612237,-0.21749817039458064,-0.8736110659464866,0.4275058031790446,-0.4304106163326672,-1.0735304200053954
S191050831,Media_Q2_Q3,2.485713681490384,1.4832121271762728,-0.8892658025519001,-1.927556960364164,-1.0366248620786662,-0.04201606715323541,-0.2040751861851722
S192517338,Media_Q2_Q3,2.202207394016574,-2.69764805364787,0.6282090033160883,0.3992340889801073,1.1101194354572155,-0.6448740342770201,-1.1960552875694181
S193708876,Media_Q2_Q3,2.394382028498541,1.4832121271762728,-0.8892658025519001,-1.927556960364164,-1.0366248620786662,-0.04201606715323541,-0.2040751861851722
S193315335,Media_Q2_Q3,1.7617715519327697,-4.067442780990826,0.18468178471656768,1.566180232124767,2.1100422022807246,-0.45946292283781176,-0.38238977265417406
S192710501,Media_Q2_Q3,2.229472642742334,1.4325223466946628,-1.1323916881477194,-1.980761710601219,-1.0113985622420425,0.5143284204302355,0.06233644489123062
S192513933,Media_Q2_Q3,2.2211304981390163,-1.9945470639748135,-0.6790562960255572,-1.108540220959454,0.5625136039388878,0.04446104209399973,-0.7333968951696568
S191060500,Media_Q2_Q3,1.8678195150558494,-2.996837913339526,-0.8336083735984147,-1.107643678868408,1.030478763022951,0.14086082379534148,-0.8618284490116611
S193652250,Media_Q2_Q3,2.394382028498541,1.4832121271762728,-0.8892658025519001,-1.927556960364164,-1.0366248620786662,-0.04201606715323541,-0.2040751861851722
